Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-06-30,0.0655713677406311,0.0671705647113187,0.06290603945615178,0.06343910511304765,62352000
1986-07-01,0.0655713677406311,0.0655713677406311,0.06503830208373523,0.0655713677406311,47577600
1986-07-02,0.0655713677406311,0.0655713677406311,0.06503830208373523,0.0655713677406311,52617600
1986-07-03,0.06663744151592255,0.06717050671254006,0.06610437631930503,0.06610437631930503,14140800
1986-07-07,0.06397216767072678,0.06663749582608074,0.06397216767072678,0.06663749582608074,14054400
1986-07-08,0.06237294152379036,0.06397213766695886,0.061839263008417224,0.06397213766695886,14256000
1986-07-09,0.05970703437924385,0.062372975887618046,0.05917396870449996,0.062372975887618046,46137600
1986-07-10,0.05810782313346863,0.0602400853105857,0.05544249541207228,0.05970701976630643,46886400
1986-07-11,0.05970703437924385,0.06077316572873162,0.05810783735501219,0.05810783735501219,17395200
1986-07-14,0.058907438069581985,0.06024010464584122,0.05810784178433212,0.05810784178433212,28598400
1986-07-15,0.05970703437924385,0.06077316572873162,0.05810783735501219,0.05890743357931214,13190400
1986-07-16,0.0618392638862133,0.0618392638862133,0.06024006772034453,0.06024006772034453,9360000
1986-07-17,0.06290602684020996,0.06290602684020996,0.06130621705573349,0.061839282605721885,6940800
1986-07-18,0.06343910098075867,0.06397216660293176,0.06130622535747197,0.06290603535858556,12326400
1986-07-21,0.06343910098075867,0.06450523222510486,0.06343910098075867,0.06343910098075867,3513600
1986-07-22,0.0655713677406311,0.0655713677406311,0.06343910511304765,0.06343910511304765,10512000
1986-07-23,0.06397216767072678,0.06663749582608074,0.06397216767072678,0.06557136456393915,20793600
1986-07-24,0.06610441952943802,0.06717055061956542,0.06503828843931063,0.06503828843931063,14140800
1986-07-25,0.06663744151592255,0.06717050671254006,0.06610437631930503,0.06610437631930503,20448000
1986-07-28,0.065038301050663,0.06663749799594886,0.065038301050663,0.06663749799594886,11808000
1986-07-29,0.06343910098075867,0.06557136346945105,0.062372969736412466,0.06503829784727795,14054400
1986-07-30,0.061306241899728775,0.06343911809852923,0.05917397883568807,0.06343911809852923,26409600
1986-07-31,0.060773126780986786,0.06183925744722215,0.060773126780986786,0.061306192114104464,15638400
1986-08-01,0.06024007126688957,0.061306202106902304,0.05970700584688322,0.06077313668689594,12902400
1986-08-04,0.06024007126688957,0.06024007126688958,0.05864087500687049,0.06024007126688958,12441600
1986-08-05,0.05970703437924385,0.06077316572873162,0.059707034379243844,0.060240100053987736,2822400
1986-08-06,0.05917396396398544,0.060240095228063846,0.05810783269990703,0.05970702959602464,18316800
1986-08-07,0.05864087864756584,0.059707009553768876,0.05810781319446433,0.05917394410066736,3657600
1986-08-08,0.05917396396398544,0.060240095228063846,0.05864089833194624,0.05864089833194624,4147200
1986-08-11,0.061306241899728775,0.06183930766573895,0.060240110367708426,0.060240110367708426,7948800
1986-08-12,0.06290602684020996,0.06290602684020996,0.06130621705573349,0.06130621705573349,9993600
1986-08-13,0.06343910098075867,0.06343910098075867,0.062372969736412466,0.06290603535858556,6883200
1986-08-14,0.065038301050663,0.06557136669909161,0.06343910410537715,0.06343910410537715,20131200
1986-08-15,0.06530483812093735,0.06557136866532813,0.06450523733650167,0.0650383030009149,6105600
1986-08-18,0.0645052120089531,0.06557134291917024,0.0645052120089531,0.06530481247943089,12787200
1986-08-19,0.0645052120089531,0.06477174702432231,0.06343908109873593,0.0645052120089531,20390400
1986-08-20,0.06397216767072678,0.06450523330179757,0.06397216767072678,0.06450523330179757,20764800
1986-08-21,0.06397216767072678,0.06503829893286836,0.06397216767072678,0.06397216767072678,49536000
1986-08-22,0.06290602684020996,0.06450522349017515,0.061839282605721885,0.06397215794018676,5760000
1986-08-25,0.06290602684020996,0.06290602684020996,0.061839282605721885,0.06290602684020996,2419200
1986-08-26,0.06237294152379036,0.06290600690484653,0.06237294152379036,0.06290600690484653,10857600
1986-08-27,0.06237294152379036,0.06290600690484653,0.061839263008417224,0.06237294152379036,9532800
1986-08-28,0.06237294152379036,0.06290600690484653,0.06237294152379036,0.06237294152379036,3427200
1986-08-29,0.060773126780986786,0.06290600124771935,0.05970699611475142,0.06237293591460166,25430400
1986-09-02,0.05917396396398544,0.06077316086010305,0.058374363228110945,0.06077316086010305,5212800
1986-09-03,0.05757477506995201,0.0586409064822077,0.05597557795156849,0.0586409064822077,18316800
1986-09-04,0.06237294152379036,0.06237294152379036,0.05864087072208022,0.05864087072208022,39427200
1986-09-05,0.065038301050663,0.065038301050663,0.06183929402546678,0.0623729728085199,26352000
1986-09-08,0.0645052120089531,0.06557134291917024,0.0645052120089531,0.06503827746406167,9619200
1986-09-09,0.0655713677406311,0.0671705647113187,0.06450523642683938,0.06450523642683938,37526400
1986-09-10,0.0645052120089531,0.06610440837427883,0.0645052120089531,0.06557134291917024,10886400
1986-09-11,0.0618392638862133,0.06503826935227652,0.0618392638862133,0.0645052039636536,35654400
1986-09-12,0.06024007126688957,0.062372946081276796,0.06024007126688958,0.061839267526908666,24451200
1986-09-15,0.061306241899728775,0.061306241899728775,0.05917397883568807,0.060240110367708426,22492800
1986-09-16,0.061306241899728775,0.06183930766573895,0.060240110367708426,0.061306241899728775,5184000
1986-09-17,0.06290602684020996,0.06397215794018676,0.06077315150574509,0.06130621705573349,8035200
1986-09-18,0.06343910098075867,0.06450523222510486,0.06290603535858556,0.06290603535858556,5356800
1986-09-19,0.06343910098075867,0.06397216660293176,0.06290603535858556,0.06343910098075867,2505600
1986-09-22,0.06290602684020996,0.06343909239019836,0.06290602684020996,0.06343909239019836,4492800
1986-09-23,0.06397216767072678,0.06450523330179757,0.06290603640858519,0.06290603640858519,5961600
1986-09-24,0.06317256391048431,0.06397215997306072,0.06290602883920496,0.06397215997306072,4780800
1986-09-25,0.0618392638862133,0.06343907318640775,0.0618392638862133,0.06317254277991094,5155200
1986-09-26,0.0618392638862133,0.0623729424091619,0.06130619849759038,0.0618392638862133,2332800
1986-09-29,0.06024007126688957,0.061839267526908666,0.06024007126688958,0.061839267526908666,6192000
1986-09-30,0.06024007126688957,0.061306202106902304,0.06024007126688958,0.06024007126688958,5184000
1986-10-01,0.05970703437924385,0.061306231403475506,0.058640903029756074,0.060240100053987736,32428800
1986-10-02,0.05970703437924385,0.06077316572873162,0.05917396870449996,0.059707034379243844,22723200
1986-10-03,0.06024007126688957,0.06077313668689594,0.05970700584688322,0.05970700584688322,14716800
1986-10-06,0.065038301050663,0.06610443234752024,0.06183929402546678,0.06183929402546678,85334400
1986-10-07,0.06637095659971237,0.06770361821491361,0.06503829040888036,0.06503829040888036,59788800
1986-10-08,0.06823666393756866,0.06903625975909551,0.0655713369064301,0.0663709373035864,119606400
1986-10-09,0.07036896049976349,0.07196877064707771,0.06823669781621164,0.06823669781621164,92563200
1986-10-10,0.0735679343342781,0.0751671306225237,0.06930279776458392,0.07036892862341432,76752000
1986-10-13,0.07036896049976349,0.0735679676597416,0.07036896049976349,0.0735679676597416,27129600
1986-10-14,0.07143507152795792,0.07196875018173707,0.07090200600865473,0.07090200600865473,12873600
1986-10-15,0.07463409006595612,0.07516715567302283,0.07143508328897887,0.07143508328897887,63532800
1986-10-16,0.07463409006595612,0.07516715567302283,0.0741010244588894,0.07463409006595612,21859200
1986-10-17,0.07676633447408676,0.07729939538039154,0.07463407254634724,0.07463407254634724,124444800
1986-10-20,0.07729939371347427,0.07836552465435352,0.07516713640734576,0.07676633281866464,43545600
1986-10-21,0.08049779385328293,0.08049779385328293,0.07783247083443952,0.07783247083443952,112377600
1986-10-22,0.08049779385328293,0.08129739441944028,0.07996473291001857,0.08049779385328293,54576000
1986-10-23,0.08049779385328293,0.0810308639478081,0.0796982024383864,0.08049779385328293,70444800
1986-10-24,0.07996474951505661,0.08049781056901348,0.07783248699670371,0.08049781056901348,101376000
1986-10-27,0.08263072371482849,0.08263072371482849,0.08049783817904942,0.08049783817904942,125654400
1986-10-28,0.0844963863492012,0.08582905678406003,0.08263066421266553,0.08263066421266553,142646400
1986-10-29,0.08209763467311859,0.08476296770527822,0.08103089015583367,0.0844964279961776,53222400
1986-10-30,0.08369682729244232,0.0847629585600263,0.08156456475727439,0.08209762581543496,44380800
1986-10-31,0.08263072371482849,0.08476298696452854,0.08209765332677053,0.08369685533967852,63734400
1986-11-03,0.08422989398241043,0.08476296422747615,0.08316376264354243,0.08316376264354243,42192000
1986-11-04,0.0874282643198967,0.0874282643198967,0.0842298711695472,0.0842298711695472,54403200
1986-11-05,0.09275952726602554,0.0932925973354578,0.086895189124126,0.08742825919355826,45100800
1986-11-06,0.09489181637763977,0.0970240789626155,0.09222649272205162,0.09275955379266404,72576000
1986-11-07,0.09435873478651047,0.09542486584714317,0.09275953361993092,0.09489179574119631,44323200
1986-11-10,0.09062665700912476,0.09435873337565626,0.09009358691114838,0.09435873337565626,28684800
1986-11-11,0.09116033464670181,0.09222646562596092,0.09116033464670181,0.09116033464670181,11894400
1986-11-12,0.09116033464670181,0.09329259660522,0.09009358138174053,0.09116033464670181,34156800
1986-11-13,0.08982706815004349,0.09169341314389551,0.08956053764193372,0.09116035212767595,30211200
1986-11-14,0.09062665700912476,0.09062665700912476,0.08796132482176462,0.08982705643779064,18720000
1986-11-17,0.09116033464670181,0.09222646562596092,0.08956052046774114,0.09062665144700024,24307200
1986-11-18,0.08636216819286346,0.09169343873378466,0.08636216819286346,0.09116037756879791,59673600
1986-11-19,0.08956052362918854,0.09009358456200475,0.08636213057850936,0.08636213057850936,48729600
1986-11-20,0.09649097174406052,0.09649097174406052,0.0895605124411836,0.0895605124411836,98179200
1986-11-21,0.09968942403793335,0.10075617784551387,0.09702409980966134,0.09702409980966134,91065600
1986-11-24,0.10768598318099976,0.10821904414349555,0.09649098917021788,0.09968938239897607,173836800
1986-11-25,0.10875212401151657,0.109285185021824,0.10715292267807032,0.10768599283963973,95788800
1986-11-26,0.10768598318099976,0.10928517521974829,0.10768598318099977,0.1087521142572525,38793600
1986-11-28,0.10608677566051483,0.10821903768578264,0.10502065379914154,0.10768597675509599,41328000
1986-12-01,0.10395451635122299,0.10661983914218115,0.10342144630227533,0.10608676909323349,40291200
1986-12-02,0.1044875979423523,0.1066198602579107,0.10448759794235228,0.10448759794235228,28771200
1986-12-03,0.10368797928094864,0.1055537107708964,0.1034214488256019,0.10448757979824916,35164800
1986-12-04,0.10502065718173981,0.10608677907745169,0.1028883950877942,0.10368798650957813,42508800
1986-12-05,0.1044875979423523,0.1055537291001315,0.10448759794235228,0.10502066809687283,107510400
1986-12-08,0.10342150181531906,0.1055537648531138,0.10182230911260548,0.10448763333421643,22665600
1986-12-09,0.10288839042186737,0.10395452142049176,0.10235532034692492,0.10342145134554932,16099200
1986-12-10,0.10368797928094864,0.10395451888755566,0.10182225694226116,0.10288838791490841,27590400
1986-12-11,0.1044875979423523,0.10502066809687283,0.10342146678457308,0.10368799728620241,11635200
1986-12-12,0.10075609385967255,0.10448754649913183,0.10075609385967256,0.10448754649913183,25286400
1986-12-15,0.09809024631977081,0.10128925450803009,0.09649104421743171,0.10075619324142797,50774400
1986-12-16,0.09915632009506226,0.10075613439792677,0.09862324998851685,0.09862324998851685,77299200
1986-12-17,0.10022247582674026,0.10075615919914163,0.09915634450248136,0.09915634450248136,23356800
1986-12-18,0.1010226458311081,0.10128917625850482,0.09968936225723204,0.10022243226328481,12672000
1986-12-19,0.10342150181531906,0.10448763333421643,0.10128923877752431,0.10128923877752431,56592000
1986-12-22,0.1044875979423523,0.1055537291001315,0.10342146678457308,0.10342146678457308,18316800
1986-12-23,0.10555372387170792,0.10555372387170792,0.10448759276673769,0.10448759276673769,23788800
1986-12-24,0.10528717190027237,0.10555370233431617,0.10502064146622858,0.10555370233431617,7027200
1986-12-26,0.10502065718173981,0.10608677907745169,0.1050206571817398,0.10528718765566777,3715200
1986-12-29,0.10075609385967255,0.10608673787282656,0.10075609385967256,0.10502061639120164,41702400
1986-12-30,0.10182223469018936,0.10235529548438858,0.09968935092531361,0.10075610395053265,25401600
1986-12-31,0.10288839042186737,0.10448758234417371,0.10182225942324297,0.10182225942324297,23356800
1987-01-02,0.10182223469018936,0.10395449616950278,0.10128916474473187,0.10288836542984607,12643200
1987-01-05,0.10768598318099976,0.1087521142572525,0.10128919672348338,0.10182226683724033,48499200
1987-01-06,0.10928516089916229,0.10981823094306643,0.10715289902606567,0.1076859690699698,40032000
1987-01-07,0.11514955013990402,0.11514955013990402,0.10928520966217489,0.10928520966217489,60998400
1987-01-08,0.118880994617939,0.11994774821843739,0.11568260067413753,0.11568260067413753,61488000
1987-01-09,0.12367920577526093,0.12421227601910317,0.11834793595850822,0.11888099705108707,63705600
1987-01-12,0.1316758692264557,0.13274200105448647,0.12261313097763023,0.12367926280566101,128793600
1987-01-13,0.1279437094926834,0.13060965509334996,0.1258114471802898,0.13060965509334996,76320000
1987-01-14,0.1279437094926834,0.1284767704951509,0.1252783770265605,0.1279437094926834,69465600
1987-01-15,0.134874165058136,0.13807255839609267,0.12794370426700868,0.12794370426700868,117014400
1987-01-16,0.1316758692264557,0.13487425555928045,0.12900992194581493,0.13487425555928045,65433600
1987-01-19,0.13647332787513733,0.13647332787513733,0.12900979905360344,0.13167574379471736,88243200
1987-01-20,0.13860559463500977,0.14180460032523645,0.13594026292949843,0.1364733329311044,95760000
1987-01-21,0.1444700062274933,0.14820147093772343,0.13594034135654715,0.13860567459974935,108489600
1987-01-22,0.15886402130126953,0.15939708249077247,0.14020549782764302,0.14447001479746174,116035200
1987-01-23,0.1439369022846222,0.16526075155614992,0.1439369022846222,0.15886396465541566,317894400
1987-01-26,0.14660224318504333,0.14820144467785445,0.1402054646675876,0.14500305084349513,116553600
1987-01-27,0.1524665206670761,0.15459877320137308,0.14660218332180386,0.14660218332180386,114105600
1987-01-28,0.15299957990646362,0.1551318414420972,0.14820137374133852,0.15246650994692595,76723200
1987-01-29,0.14660224318504333,0.15459883632992394,0.14340385850194692,0.15299965313963862,79228800
1987-01-30,0.1559314876794815,0.15619800901077086,0.1444699539801726,0.14660221614309943,104169600
1987-02-02,0.15566489100456238,0.1588638962112249,0.15566489100456238,0.15593143054070463,46915200
1987-02-03,0.15299957990646362,0.1572641029777308,0.15033424841129236,0.15566490225037635,59328000
1987-02-04,0.15353266894817352,0.1540657298544783,0.151400407020434,0.15299960804186874,31737600
1987-02-05,0.1524665206670761,0.15459877320137308,0.1508673289785386,0.15353265150985418,42652800
1987-02-06,0.1468687355518341,0.1532661342941389,0.14606913506303304,0.15246653380533784,45619200
1987-02-09,0.14553608000278473,0.14660221104718932,0.14473648858292695,0.14660221104718932,136080000
1987-02-10,0.14606918394565582,0.14606918394565582,0.14233772900127145,0.14553611372430775,44668800
1987-02-11,0.15299957990646362,0.15299957990646362,0.14660217301398407,0.14660217301398407,60307200
1987-02-12,0.16366155445575714,0.16446115512668638,0.1529996386976139,0.1529996386976139,185731200
1987-02-13,0.16206227242946625,0.1657937155446207,0.15833081101179894,0.16366145449202693,81763200
1987-02-17,0.16312851011753082,0.16366157118513142,0.1583309239040736,0.16206238798232964,70732800
1987-02-18,0.15299957990646362,0.16579375310332692,0.15246650994692595,0.1631284307594142,128592000
1987-02-19,0.14660224318504333,0.15246658292494727,0.14500305084349513,0.15246658292494727,317750400
1987-02-20,0.1450030654668808,0.14660225796970566,0.14287080269560512,0.14660225796970566,87897600
1987-02-23,0.15406577289104462,0.15619803541440805,0.14180465482273202,0.14500304860777716,125913600
1987-02-24,0.1615292727947235,0.1620623520466451,0.15406574230981815,0.15406574230981815,120816000
1987-02-25,0.15886402130126953,0.16446120954737573,0.15779727663623982,0.16152934555131435,65001600
1987-02-26,0.16472771763801575,0.16952592631256466,0.15566498366188783,0.158863990772713,145209600
1987-02-27,0.16366155445575714,0.16579381681072705,0.1609962310876758,0.16472769478450414,37555200
1987-03-02,0.15886402130126953,0.16366160861185625,0.15779727663623982,0.16366160861185625,79516800
1987-03-03,0.15886402130126953,0.16046322317230846,0.15673113595470384,0.15886402130126953,81100800
1987-03-04,0.1700589805841446,0.17059204164984673,0.15833092334018903,0.15886398440589114,98179200
1987-03-05,0.1780555248260498,0.1817869878654548,0.17005893384485757,0.17005893384485757,128188800
1987-03-06,0.17752251029014587,0.17912171176809225,0.17325736293143512,0.17805557134861946,63561600
1987-03-09,0.17432348430156708,0.17805555189145392,0.17325734399859766,0.177522490891231,38275200
1987-03-10,0.1796547770500183,0.181787039636565,0.17379042807549788,0.17432350744902908,74102400
1987-03-11,0.18232013285160065,0.18338625518157414,0.18018786988912439,0.18232013285160065,43862400
1987-03-12,0.18311963975429535,0.1844523011339664,0.1780555155300335,0.18232003926598878,71337600
1987-03-13,0.17645572125911713,0.18445231230721476,0.1727242581884919,0.1831196508468174,105120000
1987-03-16,0.1753896176815033,0.17592267871631187,0.17005897072836815,0.17592267871631187,88473600
1987-03-17,0.18125398457050323,0.1823201067478342,0.17485657431303148,0.17538963540169694,54547200
1987-03-18,0.19084975123405457,0.1924489342618412,0.18232007958995006,0.18232007958995006,119347200
1987-03-19,0.19458122551441193,0.19458122551441193,0.1876513764567189,0.1908497795925936,62812800
1987-03-20,0.19244889914989471,0.19458116110044024,0.19138277732588224,0.19458116110044024,38246400
1987-03-23,0.19111625850200653,0.19511424323060444,0.18925053595583202,0.19244892007820583,67478400
1987-03-24,0.19244889914989471,0.19351503927642777,0.1865845702270851,0.1865845702270851,69609600
1987-03-25,0.19164936244487762,0.19351510371192363,0.19031670056986,0.19244896323039354,33840000
1987-03-26,0.19031667709350586,0.1919158784672695,0.18978361606975944,0.1916493388041341,33379200
1987-03-27,0.19564738869667053,0.19991251848778774,0.19138286288900264,0.19138286288900264,120873600
1987-03-30,0.20630989968776703,0.20630989968776703,0.1887175115782242,0.19564736043916883,186134400
1987-03-31,0.20630989968776703,0.21110748595284207,0.20364395373267338,0.20364395373267338,125337600
1987-04-01,0.19404809176921844,0.21057435201342634,0.19298195168894228,0.2063098282973613,259430400
1987-04-02,0.20257775485515594,0.20684290110261205,0.19724710905423207,0.19724710905423207,159955200
1987-04-03,0.21270659565925598,0.21377271734572967,0.20257772583954511,0.20257772583954511,155606400
1987-04-06,0.21164053678512573,0.21323973823027587,0.2079090911498091,0.21270667718273423,98956800
1987-04-07,0.20044547319412231,0.2116404458799166,0.20044547319412231,0.2116404458799166,73728000
1987-04-08,0.20630989968776703,0.20844216228363663,0.20044556899013208,0.20044556899013208,106214400
1987-04-09,0.20257775485515594,0.20630984018302384,0.20097857209639128,0.20630984018302384,71568000
1987-04-10,0.2039104849100113,0.20417700628429236,0.20204474377741682,0.20257780482850438,43372800
1987-04-13,0.19724716246128082,0.2036439501359094,0.19618041804756178,0.2036439501359094,50256000
1987-04-14,0.20044547319412231,0.20364385640810653,0.19404806617804568,0.1972470716776207,87379200
1987-04-15,0.20471003651618958,0.2068429209878206,0.2020447133594921,0.2020447133594921,95961600
1987-04-16,0.21004131436347961,0.21430582024884898,0.20417696674375704,0.204710027691613,188092800
1987-04-20,0.20417693257331848,0.2121735226461795,0.20364387171467402,0.2100412792116016,100310400
1987-04-21,0.20737595856189728,0.20897515959649832,0.1999124286189285,0.20417695250951748,113184000
1987-04-22,0.21004131436347961,0.21057437531133555,0.20737597301915625,0.20737597301915625,74678400
1987-04-23,0.21004131436347961,0.21217355815490338,0.2068429120713003,0.2100413143634796,48326400
1987-04-24,0.21110744774341583,0.21217356969712464,0.20737598430038934,0.210041325789707,54172800
1987-04-27,0.21110744774341583,0.21270664897650188,0.20737598430038934,0.21110744774341583,53107200
1987-04-28,0.22656765580177307,0.2271007352819492,0.20897526424971233,0.21110752726282783,111081600
1987-04-29,0.22017015516757965,0.23243127005930825,0.22017015516757965,0.22656754506358906,85161600
1987-04-30,0.2217693030834198,0.22656750947441243,0.21697171897803524,0.22017012058330354,88041600
1987-05-01,0.22390156984329224,0.22443464899138144,0.21910398562811756,0.22176930815849033,37843200
1987-05-04,0.22816681861877441,0.2297660201807664,0.22283554886293302,0.22390167103590997,34531200
1987-05-05,0.2468252182006836,0.2468252182006836,0.2286997597731978,0.2286997597731978,110995200
1987-05-06,0.2409609854221344,0.24895759678169607,0.23989486330698914,0.24682533424887992,153504000
1987-05-07,0.25215578079223633,0.2526888414256588,0.23936161179216675,0.24096079369243423,289699200
1987-05-08,0.269748330116272,0.2734804158719656,0.2526890060447992,0.2526890060447992,150048000
1987-05-11,0.26228490471839905,0.2697484386442904,0.26201838327208316,0.2697484386442904,127382400
1987-05-12,0.2532220482826233,0.2649507059237168,0.24949058535860816,0.26228476082195423,148464000
