date,Open,High,Low,Close,Volume
2015-02-27 19:30:00,28.6775,28.6842,28.6708,28.6842,68464.0
2015-02-27 19:00:00,28.682,28.682,28.673,28.6797,25008.0
2015-02-27 18:30:00,28.673,28.682,28.6663,28.682,50948.0
2015-02-27 18:00:00,28.6706,28.6864,28.6686,28.6864,100400.0
2015-02-27 17:30:00,28.6775,28.6864,28.6663,28.6708,58192.0
2015-02-27 17:00:00,28.6954,28.6976,28.6842,28.6842,535888.0
2015-02-27 16:30:00,28.7018,28.9227,28.6864,28.6954,549388.0
2015-02-27 16:00:00,28.6864,28.899,28.6705,28.7021,32690228.0
2015-02-27 15:30:00,28.7981,28.8025,28.6373,28.6887,32254124.0
2015-02-27 15:00:00,28.8226,28.8494,28.7467,28.7981,12586488.0
2015-02-27 14:30:00,28.8048,28.8606,28.7557,28.8226,13602340.0
2015-02-27 14:00:00,28.9455,28.9477,28.7847,28.8025,11702908.0
2015-02-27 13:30:00,28.9745,28.9946,28.9075,28.9441,10140484.0
2015-02-27 13:00:00,28.9636,29.0192,28.9455,28.9751,7682616.0
2015-02-27 12:30:00,29.0192,29.0326,28.9343,28.9656,7307556.0
2015-02-27 12:00:00,29.0102,29.0326,28.9879,29.018,6845492.0
2015-02-27 11:30:00,28.9477,29.0348,28.9455,29.008,8167424.0
2015-02-27 11:00:00,28.9812,29.0348,28.9209,28.9437,11656264.0
2015-02-27 10:30:00,29.0625,29.0929,28.9522,28.9812,12912776.0
2015-02-27 10:00:00,29.008,29.1576,28.8695,29.0638,27084952.0
2015-02-27 09:30:00,29.0303,29.075,28.7155,29.008,38372892.0
2015-02-27 09:00:00,29.0549,29.075,28.9946,29.0348,601992.0
2015-02-27 08:30:00,29.0549,29.0839,29.0303,29.0482,227900.0
2015-02-27 08:00:00,29.1531,29.1531,29.0125,29.0594,533124.0
2015-02-27 07:30:00,29.1375,29.1598,29.1263,29.1598,64212.0
2015-02-27 07:00:00,29.142,29.1487,29.1219,29.1308,68388.0
2015-02-27 06:30:00,29.1085,29.1487,29.1063,29.1464,14420.0
2015-02-27 06:00:00,29.0973,29.1375,29.0705,29.1152,15240.0
2015-02-27 05:30:00,29.1375,29.1397,29.1308,29.1397,7676.0
2015-02-27 05:00:00,29.1375,29.1375,29.1107,29.1375,3440.0
2015-02-27 04:30:00,29.0929,29.1196,29.0862,29.1196,4400.0
2015-02-27 04:00:00,29.1174,29.1799,29.1018,29.1018,19280.0
2015-02-26 19:30:00,29.1018,29.104,29.0772,29.0817,116988.0
2015-02-26 19:00:00,29.1263,29.1263,29.104,29.104,51100.0
2015-02-26 18:30:00,29.1085,29.1308,29.1085,29.1308,49952.0
2015-02-26 18:00:00,29.1174,29.1241,29.1085,29.1087,140528.0
2015-02-26 17:30:00,29.1174,29.1196,29.113,29.1154,75240.0
2015-02-26 17:00:00,29.1196,29.1196,29.113,29.1174,103912.0
2015-02-26 16:30:00,29.1241,29.1241,28.8422,29.1174,1464120.0
2015-02-26 16:00:00,29.123,29.1308,28.3709,29.1241,6297180.0
2015-02-26 15:30:00,29.0748,29.1308,29.0415,29.1219,21325128.0
2015-02-26 15:00:00,28.95,29.0817,28.8494,29.075,16129688.0
2015-02-26 14:30:00,28.8852,28.979,28.7847,28.9499,16728504.0
2015-02-26 14:00:00,29.1063,29.133,28.8517,28.8829,24620340.0
2015-02-26 13:30:00,29.1085,29.2246,29.0884,29.104,19415568.0
2015-02-26 13:00:00,29.008,29.1844,29.0038,29.1083,25052204.0
2015-02-26 12:30:00,28.9531,29.046,28.9522,29.008,24195920.0
2015-02-26 12:00:00,28.8785,28.9723,28.7735,28.9544,25081740.0
2015-02-26 11:30:00,28.6172,28.8963,28.615,28.8799,22752104.0
2015-02-26 11:00:00,28.513,28.6552,28.5108,28.6172,17721144.0
2015-02-26 10:30:00,28.4732,28.5457,28.4162,28.5145,18739636.0
2015-02-26 10:00:00,28.3247,28.481,28.2733,28.4743,32568496.0
2015-02-26 09:30:00,28.7691,28.8081,28.2845,28.3224,61290248.0
2015-02-26 09:00:00,28.807,28.8338,28.7065,28.7713,554612.0
2015-02-26 08:30:00,28.9075,28.9164,28.7981,28.7981,732908.0
2015-02-26 08:00:00,28.8673,28.9164,28.74,28.9053,686440.0
2015-02-26 07:30:00,28.8762,28.8852,28.8561,28.8584,141760.0
2015-02-26 07:00:00,28.8673,28.8896,28.8584,28.874,82744.0
2015-02-26 06:30:00,28.8673,28.8919,28.8628,28.8628,42632.0
2015-02-26 06:00:00,28.8539,28.8852,28.8293,28.8852,91220.0
2015-02-26 05:30:00,28.8159,28.8584,28.8159,28.8561,7180.0
2015-02-26 05:00:00,28.7847,28.807,28.7735,28.8025,7788.0
2015-02-26 04:30:00,28.7512,28.8003,28.7512,28.8003,12400.0
2015-02-26 04:00:00,28.7177,28.7557,28.7177,28.7512,56912.0
2015-02-25 19:30:00,28.7467,28.7467,28.7177,28.7266,159164.0
2015-02-25 19:00:00,28.7378,28.7512,28.7356,28.749,52312.0
2015-02-25 18:30:00,28.7378,28.7423,28.7289,28.7311,48464.0
2015-02-25 18:00:00,28.74,28.7467,28.7333,28.74,59720.0
2015-02-25 17:30:00,28.7512,28.7601,28.7289,28.74,258080.0
2015-02-25 17:00:00,28.7244,28.7601,28.7244,28.7512,989648.0
2015-02-25 16:30:00,28.749,29.1319,28.7199,28.7244,188316.0
2015-02-25 16:00:00,28.7601,29.3494,28.7289,28.74,6033848.0
2015-02-25 15:30:00,28.6665,28.7802,28.6172,28.7579,37194476.0
2015-02-25 15:00:00,28.8405,28.8807,28.6619,28.6686,25346784.0
2015-02-25 14:30:00,29.0594,29.0638,28.6462,28.8405,47475520.0
2015-02-25 14:00:00,29.0929,29.0951,28.9633,29.0614,28969788.0
2015-02-25 13:30:00,29.2246,29.238,29.0906,29.0929,13171528.0
2015-02-25 13:00:00,29.2492,29.2559,29.2201,29.2257,4808236.0
2015-02-25 12:30:00,29.2246,29.2849,29.1911,29.2456,7144732.0
2015-02-25 12:00:00,29.2226,29.2596,29.2112,29.2224,6025224.0
2015-02-25 11:30:00,29.3039,29.3117,29.2157,29.2226,8804056.0
2015-02-25 11:00:00,29.2291,29.3095,29.1844,29.3028,11738704.0
2015-02-25 10:30:00,29.0973,29.2514,29.0884,29.2291,18529452.0
2015-02-25 10:00:00,29.2626,29.3296,29.0951,29.0951,22461396.0
2015-02-25 09:30:00,29.3787,29.3876,29.1487,29.2715,38077916.0
2015-02-25 09:00:00,29.3988,29.4323,29.3698,29.3787,507108.0
2015-02-25 08:30:00,29.4524,29.4591,29.3653,29.3988,328376.0
2015-02-25 08:00:00,29.3631,29.5149,29.3541,29.4568,554664.0
2015-02-25 07:30:00,29.3876,29.4055,29.343,29.3631,101652.0
2015-02-25 07:00:00,29.4189,29.4234,29.3675,29.3988,73920.0
2015-02-25 06:30:00,29.4033,29.4234,29.401,29.4144,16160.0
2015-02-25 06:00:00,29.4323,29.4345,29.3876,29.3988,9200.0
2015-02-25 05:30:00,29.4658,29.4658,29.4658,29.4658,4180.0
2015-02-25 04:30:00,29.4993,29.4993,29.4725,29.4993,6800.0
2015-02-25 04:00:00,29.4479,29.5216,29.4479,29.5104,7520.0
2015-02-24 19:30:00,29.4345,29.4412,29.4301,29.4323,121208.0
2015-02-24 19:00:00,29.4457,29.4479,29.4323,29.439,76684.0
2015-02-24 18:30:00,29.4434,29.4611,29.439,29.4434,73584.0
2015-02-24 18:00:00,29.4501,29.5149,29.4323,29.4434,70528.0
2015-02-24 17:30:00,29.4501,29.4591,29.4345,29.4524,90832.0
2015-02-24 17:00:00,29.4769,29.4814,29.4189,29.4457,265956.0
2015-02-24 16:30:00,29.5104,29.6118,29.4769,29.4769,236260.0
2015-02-24 16:00:00,29.5149,29.7243,29.4048,29.5104,6526528.0
2015-02-24 15:30:00,29.6768,29.6913,29.4613,29.5171,23044700.0
2015-02-24 15:00:00,29.631,29.6913,29.6109,29.6772,10007536.0
2015-02-24 14:30:00,29.6154,29.6735,29.5529,29.6331,10202348.0
2015-02-24 14:00:00,29.5864,29.6757,29.5774,29.6176,8610688.0
2015-02-24 13:30:00,29.5529,29.6512,29.5355,29.5886,8957800.0
2015-02-24 13:00:00,29.4926,29.5841,29.4859,29.5506,11550176.0
2015-02-24 12:30:00,29.6087,29.6221,29.401,29.4926,21953280.0
2015-02-24 12:00:00,29.6712,29.7003,29.5819,29.6065,13183348.0
2015-02-24 11:30:00,29.8074,29.8164,29.6668,29.669,16117192.0
2015-02-24 11:00:00,29.7429,29.8342,29.669,29.8074,20429560.0
2015-02-24 10:30:00,29.6132,29.7672,29.5797,29.7427,26332240.0
2015-02-24 10:00:00,29.4167,29.6355,29.3809,29.6132,25080684.0
2015-02-24 09:30:00,29.6891,29.6913,29.2916,29.4144,52387916.0
2015-02-24 09:00:00,29.631,29.7003,29.5618,29.6891,1559036.0
2015-02-24 08:30:00,29.6065,29.6333,29.5886,29.629,504720.0
2015-02-24 08:00:00,29.7025,29.7449,29.5573,29.5998,1341080.0
2015-02-24 07:30:00,29.7204,29.7226,29.6891,29.7003,165912.0
2015-02-24 07:00:00,29.7315,29.736,29.6802,29.7204,303648.0
2015-02-24 06:30:00,29.7293,29.8007,29.7271,29.7427,182252.0
2015-02-24 06:00:00,29.7561,29.7672,29.7226,29.765,46672.0
2015-02-24 05:30:00,29.803,29.803,29.7494,29.7494,22556.0
2015-02-24 05:00:00,29.765,29.8119,29.7516,29.8097,78936.0
2015-02-24 04:30:00,29.7873,29.8119,29.7226,29.7628,106212.0
2015-02-24 04:00:00,29.7717,29.8476,29.7672,29.7672,19080.0
2015-02-23 19:30:00,29.7047,29.7338,29.7025,29.7248,173436.0
2015-02-23 19:00:00,29.6891,29.7047,29.6846,29.7047,59984.0
2015-02-23 18:30:00,29.6869,29.6958,29.6802,29.6891,78796.0
2015-02-23 18:00:00,29.6958,29.6958,29.6869,29.6891,69644.0
2015-02-23 17:30:00,29.7003,29.7003,29.6913,29.698,1333128.0
2015-02-23 17:00:00,29.7,29.7047,29.6936,29.7003,123428.0
2015-02-23 16:30:00,29.7047,29.7114,29.4167,29.6958,260792.0
2015-02-23 16:00:00,29.7003,29.7047,29.3893,29.7025,12927456.0
2015-02-23 15:30:00,29.5908,29.7003,29.5864,29.6947,23771596.0
2015-02-23 15:00:00,29.564,29.5998,29.4892,29.5908,16282996.0
2015-02-23 14:30:00,29.5774,29.6109,29.5618,29.5641,15888836.0
2015-02-23 14:00:00,29.4926,29.5819,29.4903,29.5797,10768756.0
2015-02-23 13:30:00,29.4836,29.5104,29.4457,29.4934,9785680.0
2015-02-23 13:00:00,29.508,29.5216,29.4457,29.4848,10356596.0
2015-02-23 12:30:00,29.4289,29.5082,29.4122,29.5082,16182220.0
2015-02-23 12:00:00,29.4144,29.4412,29.3675,29.4278,10651764.0
2015-02-23 11:30:00,29.4524,29.4546,29.3608,29.4146,17233948.0
2015-02-23 11:00:00,29.3251,29.4524,29.3229,29.4517,21216256.0
2015-02-23 10:30:00,29.2,29.3349,29.1822,29.3273,23113892.0
2015-02-23 10:00:00,29.1375,29.2201,29.1174,29.2,22287128.0
2015-02-23 09:30:00,29.037,29.1397,28.9544,29.1375,36262008.0
2015-02-23 09:00:00,28.9611,29.0661,28.9432,29.037,884580.0
2015-02-23 08:30:00,28.97,28.9857,28.9499,28.9522,380336.0
2015-02-23 08:00:00,29.0147,29.0527,28.9566,28.9656,586160.0
2015-02-23 07:30:00,28.97,29.0259,28.9656,29.0147,163052.0
2015-02-23 07:00:00,29.0281,29.0281,28.9566,28.9678,73940.0
2015-02-23 06:30:00,29.0125,29.0192,28.9879,29.0192,23204.0
2015-02-23 06:00:00,29.037,29.0705,29.008,29.0303,95824.0
2015-02-23 05:30:00,29.0013,29.0393,28.9633,29.0236,74884.0
2015-02-23 05:00:00,28.979,29.0035,28.979,28.9991,13004.0
2015-02-23 04:30:00,29.0169,29.0169,28.9857,28.9968,13092.0
2015-02-23 04:00:00,29.0035,29.0192,28.9455,29.0192,32912.0
2015-02-20 19:30:00,28.9164,28.9209,28.9142,28.9209,61552.0
2015-02-20 19:00:00,28.912,28.9187,28.9097,28.9187,49948.0
2015-02-20 18:30:00,28.9142,28.9142,28.9097,28.91,51060.0
2015-02-20 18:00:00,28.9142,28.9176,28.9053,28.9142,43136.0
2015-02-20 17:30:00,28.9164,28.9164,28.9053,28.912,39292.0
2015-02-20 17:00:00,28.912,28.9164,28.7614,28.9075,122760.0
2015-02-20 16:30:00,28.9075,28.9164,28.9008,28.9164,1305852.0
2015-02-20 16:00:00,28.9176,28.92,28.7231,28.9053,10190720.0
2015-02-20 15:30:00,28.8963,28.9187,28.8561,28.9187,21070732.0
2015-02-20 15:00:00,28.8517,28.9164,28.8159,28.8941,16439260.0
2015-02-20 14:30:00,28.7892,28.8729,28.7825,28.8506,12668344.0
2015-02-20 14:00:00,28.7668,28.8048,28.7579,28.7869,11006384.0
2015-02-20 13:30:00,28.7356,28.7668,28.7289,28.7653,8014992.0
2015-02-20 13:00:00,28.7088,28.7378,28.6976,28.7378,7427728.0
2015-02-20 12:30:00,28.6954,28.718,28.6529,28.7065,9553016.0
2015-02-20 12:00:00,28.7266,28.7311,28.6887,28.6946,5590648.0
2015-02-20 11:30:00,28.7333,28.74,28.7065,28.7283,6358212.0
2015-02-20 11:00:00,28.7557,28.7802,28.711,28.7317,9987748.0
2015-02-20 10:30:00,28.7216,28.7668,28.7065,28.7534,12584176.0
2015-02-20 10:00:00,28.6753,28.7534,28.6462,28.7199,15606532.0
2015-02-20 09:30:00,28.7222,28.7713,28.5949,28.6775,33576984.0
2015-02-20 09:00:00,28.7624,28.7691,28.6909,28.7199,1715776.0
2015-02-20 08:30:00,28.7155,28.7624,28.7155,28.7624,361192.0
2015-02-20 08:00:00,28.7534,28.807,28.6842,28.7177,413528.0
2015-02-20 07:30:00,28.7534,28.7735,28.74,28.7534,52512.0
2015-02-20 07:00:00,28.7847,28.8048,28.7512,28.7735,131000.0
2015-02-20 06:30:00,28.7847,28.807,28.7825,28.7847,16468.0
2015-02-20 06:00:00,28.8048,28.807,28.7847,28.7847,55200.0
2015-02-20 05:30:00,28.7914,28.807,28.7847,28.807,5648.0
2015-02-20 05:00:00,28.7735,28.8092,28.7691,28.807,36848.0
2015-02-20 04:30:00,28.7378,28.7691,28.7222,28.7691,7640.0
2015-02-20 04:00:00,28.7445,28.7445,28.7021,28.7445,7200.0
2015-02-19 19:30:00,28.6931,28.711,28.6931,28.6954,101200.0
2015-02-19 19:00:00,28.682,28.6931,28.6775,28.6931,41772.0
2015-02-19 18:30:00,28.6931,28.7063,28.682,28.682,33560.0
2015-02-19 18:00:00,28.6842,28.6954,28.684,28.6954,40468.0
2015-02-19 17:30:00,28.6842,28.6864,28.6797,28.6842,28524.0
2015-02-19 17:00:00,28.6887,28.6976,28.682,28.682,53396.0
2015-02-19 16:30:00,28.6686,28.734,28.6686,28.6887,170868.0
2015-02-19 16:00:00,28.6851,28.7567,28.6507,28.6708,4944228.0
2015-02-19 15:30:00,28.7735,28.778,28.6574,28.6864,13327084.0
2015-02-19 15:00:00,28.7344,28.7802,28.7333,28.7735,10789388.0
2015-02-19 14:30:00,28.6987,28.7356,28.6641,28.7333,8860408.0
