date,Open,High,Low,Close,Volume
2014-01-02 04:00:00,17.2266,17.3138,17.2266,17.3057,135072.0
2014-01-02 04:30:00,17.3044,17.3047,17.3001,17.3001,16800.0
2014-01-02 05:00:00,17.2823,17.2823,17.2581,17.2581,8400.0
2014-01-02 05:30:00,17.2562,17.2649,17.2562,17.2649,14000.0
2014-01-02 06:00:00,17.3075,17.3107,17.2733,17.2733,59584.0
2014-01-02 06:30:00,17.2892,17.2939,17.2892,17.2939,8400.0
2014-01-02 07:00:00,17.2733,17.3667,17.2733,17.3013,252056.0
2014-01-02 07:30:00,17.2979,17.3318,17.2957,17.3113,391636.0
2014-01-02 08:00:00,17.3122,17.3352,17.2733,17.2842,2106470.0
2014-01-02 08:30:00,17.282,17.2858,17.2577,17.278,1237965.0
2014-01-02 09:00:00,17.2811,17.3079,17.2736,17.3032,1157829.0
2014-01-02 09:30:00,17.2945,17.3365,17.2173,17.2422,44246988.0
2014-01-02 10:00:00,17.2422,17.2556,17.1999,17.226,21955913.0
2014-01-02 10:30:00,17.2232,17.2574,17.1999,17.2266,13918281.0
2014-01-02 11:00:00,17.2296,17.2521,17.2142,17.2383,10011074.0
2014-01-02 11:30:00,17.2394,17.2437,17.2042,17.2108,11004403.0
2014-01-02 12:00:00,17.212,17.2285,17.2008,17.2164,9047929.0
2014-01-02 12:30:00,17.2167,17.2422,17.2019,17.2338,6732578.0
2014-01-02 13:00:00,17.236,17.2391,17.2048,17.2048,5564641.0
2014-01-02 13:30:00,17.2064,17.2207,17.1908,17.2142,10257810.0
2014-01-02 14:00:00,17.2179,17.2232,17.1806,17.1892,7962255.0
2014-01-02 14:30:00,17.1902,17.2064,17.1824,17.2014,6410046.0
2014-01-02 15:00:00,17.203,17.2325,17.1958,17.2058,9610253.0
2014-01-02 15:30:00,17.2067,17.2192,17.1995,17.2182,20767228.0
2014-01-02 16:00:00,17.2151,17.2288,17.207,17.2148,8549724.0
2014-01-02 16:30:00,17.2157,17.2157,17.2049,17.208,894040.0
2014-01-02 17:00:00,17.2111,17.2185,17.2111,17.2164,189784.0
2014-01-02 17:30:00,17.2129,17.2157,17.2111,17.2157,188972.0
2014-01-02 18:00:00,17.2157,17.2157,17.212,17.212,39620.0
2014-01-02 18:30:00,17.212,17.2123,17.2111,17.2111,109844.0
2014-01-02 19:00:00,17.2114,17.2114,17.2095,17.2095,32564.0
2014-01-02 19:30:00,17.2111,17.2129,17.2111,17.2111,30800.0
2014-01-03 04:30:00,17.2204,17.2204,17.2204,17.2204,2800.0
2014-01-03 05:00:00,17.2204,17.2204,17.2204,17.2204,14000.0
2014-01-03 06:00:00,17.2313,17.2313,17.2313,17.2313,3920.0
2014-01-03 06:30:00,17.2528,17.2546,17.2528,17.2546,15512.0
2014-01-03 07:00:00,17.2546,17.2789,17.2428,17.2559,90664.0
2014-01-03 07:30:00,17.2577,17.2702,17.2518,17.2668,95928.0
2014-01-03 08:00:00,17.2643,17.2733,17.25,17.25,718172.0
2014-01-03 08:30:00,17.2469,17.2577,17.236,17.236,404852.0
2014-01-03 09:00:00,17.236,17.2385,17.2111,17.2111,635236.0
2014-01-03 09:30:00,17.207,17.2329,17.0337,17.0651,56693224.0
2014-01-03 10:00:00,17.0663,17.0782,16.9969,17.0016,29085197.0
2014-01-03 10:30:00,17.0016,17.0206,16.9817,17.0081,27083391.0
2014-01-03 11:00:00,17.0072,17.0464,16.9957,16.9972,20134792.0
2014-01-03 11:30:00,16.9948,17.001,16.9524,16.9687,18897526.0
2014-01-03 12:00:00,16.9677,16.9705,16.9257,16.9272,14102998.0
2014-01-03 12:30:00,16.9269,16.9285,16.8824,16.9054,24517524.0
2014-01-03 13:00:00,16.9054,16.9303,16.8852,16.9216,12564060.0
2014-01-03 13:30:00,16.9237,16.9521,16.8958,16.949,12044240.0
2014-01-03 14:00:00,16.9512,16.959,16.9163,16.9398,9464681.0
2014-01-03 14:30:00,16.94,16.9767,16.9235,16.9577,12866684.0
2014-01-03 15:00:00,16.9559,16.9708,16.9478,16.9506,12108668.0
2014-01-03 15:30:00,16.9512,16.9537,16.8198,16.8388,54467278.0
2014-01-03 16:00:00,16.8388,16.9768,16.8335,16.8469,15011431.0
2014-01-03 16:30:00,16.8466,16.8687,16.8177,16.836,1204365.0
2014-01-03 17:00:00,16.8267,16.8423,16.8267,16.8314,1635481.0
2014-01-03 17:30:00,16.837,16.8376,16.823,16.8345,272972.0
2014-01-03 18:00:00,16.8376,16.8382,16.8276,16.8335,72268.0
2014-01-03 18:30:00,16.8273,16.841,16.822,16.8367,71120.0
2014-01-03 19:00:00,16.8311,16.8351,16.8254,16.8345,83356.0
2014-01-03 19:30:00,16.8342,16.8376,16.822,16.8258,142464.0
2014-01-06 04:00:00,16.8628,16.8628,16.8342,16.8342,28868.0
2014-01-06 04:30:00,16.8351,16.8363,16.8329,16.8339,25200.0
2014-01-06 05:00:00,16.8348,16.8376,16.8345,16.8376,20076.0
2014-01-06 05:30:00,16.8298,16.8376,16.7909,16.7909,57792.0
2014-01-06 06:00:00,16.7763,16.785,16.6042,16.6733,412552.0
2014-01-06 06:30:00,16.6761,16.6761,16.6322,16.6499,258524.0
2014-01-06 07:00:00,16.6499,16.7439,16.6499,16.7003,485996.0
2014-01-06 07:30:00,16.7131,16.7598,16.6932,16.748,752192.0
2014-01-06 08:00:00,16.7442,16.851,16.6944,16.7791,1179081.0
2014-01-06 08:30:00,16.789,16.7893,16.7162,16.738,893284.0
2014-01-06 09:00:00,16.738,16.7595,16.7112,16.7209,1677705.0
2014-01-06 09:30:00,16.7271,16.7598,16.6073,16.7363,74874482.0
2014-01-06 10:00:00,16.7371,16.7694,16.6561,16.7459,28810656.0
2014-01-06 10:30:00,16.75,16.8756,16.7386,16.8326,39134547.0
2014-01-06 11:00:00,16.8323,16.8525,16.7688,16.8332,24096012.0
2014-01-06 11:30:00,16.8342,16.8709,16.7813,16.8687,13976745.0
2014-01-06 12:00:00,16.8709,16.9269,16.8672,16.902,18872074.0
2014-01-06 12:30:00,16.902,16.9621,16.8821,16.9506,14048258.0
2014-01-06 13:00:00,16.9512,16.9792,16.9254,16.9356,19676879.0
2014-01-06 13:30:00,16.9378,16.9851,16.9257,16.944,13790601.0
2014-01-06 14:00:00,16.944,16.9839,16.931,16.9695,16985292.0
2014-01-06 14:30:00,16.9689,17.005,16.9641,16.9808,17066577.0
2014-01-06 15:00:00,16.9806,17.0181,16.9686,16.996,13685041.0
2014-01-06 15:30:00,16.9941,17.0035,16.9157,16.9294,32615580.0
2014-01-06 16:00:00,16.9291,16.9412,16.7007,16.9316,20682080.0
2014-01-06 16:30:00,16.931,16.9347,16.82,16.931,1772961.0
2014-01-06 17:00:00,16.931,16.9344,16.9294,16.9316,61628.0
2014-01-06 17:30:00,16.9313,16.9372,16.9238,16.9254,214816.0
2014-01-06 18:00:00,16.9372,16.9378,16.9238,16.9288,108052.0
2014-01-06 18:30:00,16.9269,16.9303,16.9157,16.9303,58128.0
2014-01-06 19:00:00,16.9188,16.9387,16.9176,16.9372,203728.0
2014-01-06 19:30:00,16.9372,16.9543,16.9372,16.9496,152320.0
2014-01-07 04:00:00,16.945,16.945,16.945,16.945,13300.0
2014-01-07 04:30:00,16.9621,16.9621,16.9621,16.9621,2800.0
2014-01-07 05:00:00,16.9727,16.9792,16.9711,16.9792,22568.0
2014-01-07 05:30:00,16.9792,16.9792,16.944,16.944,40768.0
2014-01-07 06:00:00,16.9895,16.9901,16.9829,16.9829,11200.0
2014-01-07 06:30:00,16.963,16.9699,16.9599,16.9699,39200.0
2014-01-07 07:00:00,16.9714,16.9867,16.9714,16.978,56560.0
2014-01-07 07:30:00,16.9786,16.9901,16.9689,16.9798,147084.0
2014-01-07 08:00:00,16.9867,16.9925,16.9543,16.9652,912128.0
2014-01-07 08:30:00,16.9636,16.9745,16.9562,16.9621,954184.0
2014-01-07 09:00:00,16.9624,16.9636,16.9204,16.9338,1032921.0
2014-01-07 09:30:00,16.9409,16.9456,16.8037,16.8774,54764946.0
2014-01-07 10:00:00,16.8812,16.992,16.8774,16.9353,35592263.0
2014-01-07 10:30:00,16.9361,16.9667,16.8861,16.9059,13547953.0
2014-01-07 11:00:00,16.9104,16.921,16.8407,16.861,11950159.0
2014-01-07 11:30:00,16.8625,16.8765,16.8283,16.8363,11143143.0
2014-01-07 12:00:00,16.8335,16.8501,16.8058,16.8307,10869414.0
2014-01-07 12:30:00,16.83,16.8594,16.8136,16.8367,7116655.0
2014-01-07 13:00:00,16.838,16.8432,16.8142,16.8369,6605290.0
2014-01-07 13:30:00,16.8376,16.8497,16.7791,16.7948,15856723.0
2014-01-07 14:00:00,16.7974,16.8158,16.7419,16.7688,21798049.0
2014-01-07 14:30:00,16.7691,16.8214,16.766,16.8155,14108794.0
2014-01-07 15:00:00,16.8158,16.8451,16.8049,16.8349,12207676.0
2014-01-07 15:30:00,16.8348,16.8544,16.7931,16.8074,26707686.0
2014-01-07 16:00:00,16.8105,16.8502,16.7847,16.8034,14994294.0
2014-01-07 16:30:00,16.803,16.8314,16.7956,16.7956,226296.0
2014-01-07 17:00:00,16.7962,16.8105,16.7925,16.7999,1229145.0
2014-01-07 17:30:00,16.7999,16.7999,16.7915,16.7925,59528.0
2014-01-07 18:00:00,16.7925,16.8105,16.7567,16.7573,144424.0
2014-01-07 18:30:00,16.7607,16.766,16.7598,16.7598,30800.0
2014-01-07 19:00:00,16.7616,16.7691,16.7613,16.7613,28532.0
2014-01-07 19:30:00,16.7666,16.7753,16.7635,16.7635,118440.0
2014-01-08 05:00:00,16.8074,16.8108,16.8074,16.8105,8400.0
2014-01-08 05:30:00,16.8345,16.8503,16.8264,16.8264,8400.0
2014-01-08 06:00:00,16.8198,16.8198,16.8161,16.8161,11200.0
2014-01-08 06:30:00,16.8164,16.8164,16.7943,16.8027,8400.0
2014-01-08 07:00:00,16.7909,16.8065,16.7906,16.8065,20440.0
2014-01-08 07:30:00,16.8149,16.8357,16.8083,16.8357,60424.0
2014-01-08 08:00:00,16.8251,16.8367,16.794,16.8114,406980.0
2014-01-08 08:30:00,16.8027,16.8298,16.7987,16.8065,644140.0
2014-01-08 09:00:00,16.8055,16.8055,16.7676,16.7785,440552.0
2014-01-08 09:30:00,16.7694,16.9446,16.7657,16.93,50889686.0
